replicate,p1_mean,p2_mean,h_mean,p1_sd,p2_sd,h_sd,p1_cv,p2_cv,h_cv,linkage,gene_action,p1_af,p2_af,esize,ss,ns
28,0.711,0.273,0.499,0.109400033578326,0.100107085520599,0.111341541104433,0.153867839069375,0.366692620954576,0.223129340890648,unlinked,additive,0.7,0.3,esize0.1,noss,nons
29,0.713,0.279,0.512,0.0946583545263315,0.0990207152105878,0.0961291648072041,0.132760665534827,0.354912957744042,0.187752275014071,unlinked,additive,0.7,0.3,esize0.1,noss,nons
30,0.698,0.32,0.516,0.0891913787359312,0.118235323980335,0.113587150753624,0.127781344893884,0.369485387438546,0.220130137119427,unlinked,additive,0.7,0.3,esize0.1,noss,nons
31,0.685,0.309,0.49,0.0893571143085486,0.0951314879522022,0.102519286388624,0.130448342056275,0.307868893049198,0.209223033446171,unlinked,additive,0.7,0.3,esize0.1,noss,nons
32,0.707,0.294,0.486,0.0989794866399609,0.100833263057265,0.122073915380504,0.139999273889619,0.342970282507703,0.251180895844659,unlinked,additive,0.7,0.3,esize0.1,noss,nons
33,0.676,0.285,0.491,0.10654116766848,0.102145354614822,0.110051008581457,0.157605277616095,0.358404753034464,0.224136473689322,unlinked,additive,0.7,0.3,esize0.1,noss,nons
34,0.71,0.315,0.507,0.0979379228628721,0.10412414097938,0.0826907195641737,0.13794073642658,0.330552828505969,0.163098066201526,unlinked,additive,0.7,0.3,esize0.1,noss,nons
35,0.674,0.307,0.511,0.103134546558743,0.105467859501154,0.108932669712131,0.153018615072319,0.343543516290403,0.213175478888711,unlinked,additive,0.7,0.3,esize0.1,noss,nons
36,0.691,0.319,0.549,0.115480363203942,0.12032693559038,0.10713809513227,0.167120641394995,0.377200425048213,0.19515135725368,unlinked,additive,0.7,0.3,esize0.1,noss,nons
37,0.705,0.286,0.48,0.110310322939146,0.107399692166929,0.0874817765279706,0.156468543176094,0.375523399185065,0.182253701099939,unlinked,additive,0.7,0.3,esize0.1,noss,nons
38,0.687,0.308,0.496,0.0973160221303014,0.102200283557257,0.1168637790641,0.141653598442942,0.331819102458626,0.235612457790525,unlinked,additive,0.7,0.3,esize0.1,noss,nons
39,0.707,0.299,0.525,0.094226171675238,0.0939441866433556,0.0921677707183138,0.133276056117734,0.31419460415838,0.175557658511074,unlinked,additive,0.7,0.3,esize0.1,noss,nons
40,0.722,0.296,0.502,0.11480240344494,0.0952119011597236,0.0807869458034211,0.15900609895421,0.32166182824231,0.16093017092315,unlinked,additive,0.7,0.3,esize0.1,noss,nons
41,0.704,0.293,0.474,0.0999183340002612,0.119099512499216,0.0996114901986304,0.141929451704917,0.406482977813026,0.210150823203862,unlinked,additive,0.7,0.3,esize0.1,noss,nons
42,0.68,0.282,0.479,0.114731274315779,0.0957036241396813,0.0948091530929587,0.168722462229086,0.339374553686813,0.197931426081333,unlinked,additive,0.7,0.3,esize0.1,noss,nons
43,0.723,0.305,0.52,0.0852427506044487,0.110310322939146,0.114285714285714,0.117901453118186,0.361673189964415,0.21978021978022,unlinked,additive,0.7,0.3,esize0.1,noss,nons
44,0.695,0.281,0.465,0.117477744309989,0.119902171007221,0.0991031208965115,0.169032725625884,0.42669811746342,0.213124991175293,unlinked,additive,0.7,0.3,esize0.1,noss,nons
45,0.695,0.3,0.507,0.106066017177982,0.116496474502143,0.104006475465595,0.152612974356809,0.388321581673812,0.205140977249695,unlinked,additive,0.7,0.3,esize0.1,noss,nons
46,0.719,0.311,0.481,0.105409793139897,0.094916719672929,0.116448289303161,0.146606110069398,0.305198455539965,0.242096235557507,unlinked,additive,0.7,0.3,esize0.1,noss,nons
47,0.693,0.304,0.514,0.0989794866399609,0.112413231845177,0.0995089986701028,0.142827542049006,0.369780367911767,0.193597273677243,unlinked,additive,0.7,0.3,esize0.1,noss,nons
48,0.71,0.298,0.538,0.0832993127835043,0.0936559051604787,0.0739277087596321,0.117322975751414,0.314281560941204,0.137412098066231,unlinked,additive,0.7,0.3,esize0.1,noss,nons
49,0.679,0.29,0.472,0.0886923138192496,0.095831484749991,0.0869904991293619,0.130621964387702,0.330453395689624,0.184301904935089,unlinked,additive,0.7,0.3,esize0.1,noss,nons
50,0.725,0.312,0.501,0.107023743312655,0.11183077594732,0.105699805958156,0.147618956293317,0.358431974190127,0.210977656603106,unlinked,additive,0.7,0.3,esize0.1,noss,nons
51,0.693,0.287,0.495,0.0931369410916977,0.0885310968080754,0.0852666884736666,0.13439674039206,0.308470720585629,0.172255936310438,unlinked,additive,0.7,0.3,esize0.1,noss,nons
52,0.727,0.279,0.498,0.077729252760424,0.0845697393653695,0.109712053548722,0.106917816726856,0.30311734539559,0.220305328411088,unlinked,additive,0.7,0.3,esize0.1,noss,nons
53,0.696,0.292,0.505,0.100427656976125,0.0949543391879078,0.0927196784696226,0.144292610597881,0.325186093109273,0.183603323702223,unlinked,additive,0.7,0.3,esize0.1,noss,nons
54,0.676,0.299,0.494,0.0876216355725466,0.111798835377819,0.0972268544409917,0.1296178041014,0.3739091484208,0.196815494819821,unlinked,additive,0.7,0.3,esize0.1,noss,nons
55,0.68,0.297,0.506,0.096890428330361,0.100208965340901,0.105288718701076,0.142485924015237,0.337403923706737,0.208080471741257,unlinked,additive,0.7,0.3,esize0.1,noss,nons
56,0.72,0.32,0.491,0.0857142857142857,0.0808122035641769,0.065223321232923,0.119047619047619,0.252538136138053,0.132837721451982,unlinked,additive,0.7,0.3,esize0.1,noss,nons
57,0.688,0.327,0.526,0.0971848648668283,0.103613292032028,0.0870374069241589,0.141257071027367,0.316860220281431,0.165470355369123,unlinked,additive,0.7,0.3,esize0.1,noss,nons
58,0.703,0.288,0.484,0.089448423173152,0.0895339406628137,0.0965950943107255,0.127238155296091,0.310881738412548,0.199576641137863,unlinked,additive,0.7,0.3,esize0.1,noss,nons
59,0.697,0.281,0.436,0.108048552956152,0.108274971197203,0.118683251917506,0.155019444700361,0.385320182196451,0.272209293388776,unlinked,additive,0.7,0.3,esize0.1,noss,nons
60,0.693,0.317,0.489,0.094226171675238,0.104788416558787,0.0803626982206678,0.13596850169587,0.330562828261159,0.164340896156785,unlinked,additive,0.7,0.3,esize0.1,noss,nons
61,0.695,0.312,0.48,0.0846662113652121,0.109525879897616,0.0931314629314664,0.12182188685642,0.351044486851332,0.194023881107222,unlinked,additive,0.7,0.3,esize0.1,noss,nons
62,0.694,0.298,0.485,0.101337987719818,0.102499377798012,0.0980680729838999,0.146020155215876,0.34395764361749,0.202202212337938,unlinked,additive,0.7,0.3,esize0.1,noss,nons
63,0.684,0.297,0.494,0.0841766849294642,0.0971060854773515,0.105288718701076,0.123065328844246,0.326956516758759,0.213135058099344,unlinked,additive,0.7,0.3,esize0.1,noss,nons
64,0.71,0.303,0.484,0.100508909139073,0.0865495021737885,0.0859757915618919,0.14156184385785,0.285641921365638,0.177635932979115,unlinked,additive,0.7,0.3,esize0.1,noss,nons
65,0.709,0.315,0.478,0.135032120139572,0.0910539198855854,0.107456683251951,0.19045433023917,0.289060063128843,0.224804776677723,unlinked,additive,0.7,0.3,esize0.1,noss,nons
66,0.705,0.279,0.489,0.108444474647778,0.0931807547792166,0.097567349841543,0.153821949855005,0.333981199925507,0.199524232804791,unlinked,additive,0.7,0.3,esize0.1,noss,nons
67,0.696,0.281,0.472,0.111501807434788,0.0914118288241713,0.107930438671566,0.16020374631435,0.325308999374275,0.2286661836262,unlinked,additive,0.7,0.3,esize0.1,noss,nons
68,0.711,0.32,0.539,0.125474609188554,0.10690449676497,0.101161620535595,0.176476243584464,0.33407655239053,0.187683897097579,unlinked,additive,0.7,0.3,esize0.1,noss,nons
69,0.689,0.296,0.499,0.0858867312932848,0.102439628811415,0.101262439397108,0.124654181848019,0.34607982706559,0.202930740274766,unlinked,additive,0.7,0.3,esize0.1,noss,nons
70,0.711,0.289,0.475,0.09963709660768,0.114860163428654,0.100635734311467,0.140136563442588,0.397440011863855,0.211864703813615,unlinked,additive,0.7,0.3,esize0.1,noss,nons
71,0.693,0.32,0.519,0.109269373194722,0.114731274315779,0.111066260789289,0.157675863195847,0.358535232236808,0.214000502484179,unlinked,additive,0.7,0.3,esize0.1,noss,nons
72,0.699,0.284,0.503,0.106660820418019,0.102738026264944,0.0922562978327004,0.152590587150242,0.361753613608958,0.183412122927834,unlinked,additive,0.7,0.3,esize0.1,noss,nons
73,0.702,0.29,0.475,0.108777998976008,0.10690449676497,0.105583896422103,0.154954414495739,0.368636195741275,0.222281887204428,unlinked,additive,0.7,0.3,esize0.1,noss,nons
74,0.682,0.293,0.508,0.0946314009238811,0.0897900044434746,0.111281954823717,0.138755719829738,0.306450527110835,0.219058966188419,unlinked,additive,0.7,0.3,esize0.1,noss,nons
75,0.685,0.291,0.482,0.100635734311467,0.108651286420439,0.0902151623076968,0.146913480746667,0.373372118283296,0.187168386530491,unlinked,additive,0.7,0.3,esize0.1,noss,nons
76,0.712,0.307,0.522,0.114089116617722,0.113393841390554,0.107930438671566,0.160237523339498,0.369361046874769,0.206763292474265,unlinked,additive,0.7,0.3,esize0.1,noss,nons
77,0.698,0.281,0.502,0.0936559051604787,0.114682347448622,0.103981945057588,0.13417751455656,0.408122232913247,0.207135348720294,unlinked,additive,0.7,0.3,esize0.1,noss,nons
78,0.72,0.314,0.502,0.101519074311085,0.0875051018920775,0.0968693629037982,0.140998714320951,0.278678668446107,0.1929668583741,unlinked,additive,0.7,0.3,esize0.1,noss,nons
79,0.727,0.333,0.514,0.104593479330058,0.10623904505349,0.0839338904089622,0.143869985323326,0.319036171331803,0.163295506632222,unlinked,additive,0.7,0.3,esize0.1,noss,nons
80,0.684,0.31,0.48,0.090034007180507,0.0989743318610787,0.0892142571199771,0.131628665468578,0.319272038261544,0.185863035666619,unlinked,additive,0.7,0.3,esize0.1,noss,nons
81,0.711,0.306,0.513,0.0777817459305202,0.0923834069384271,0.101925342826032,0.109397673601294,0.301906558622311,0.198684878803181,unlinked,additive,0.7,0.3,esize0.1,noss,nons
82,0.702,0.34,0.526,0.0994679724887383,0.11383841036078,0.11304685681935,0.141692268502476,0.334818854002295,0.214917978744012,unlinked,additive,0.7,0.3,esize0.1,noss,nons
83,0.663,0.289,0.459,0.112399615076689,0.121340304053332,0.1072332951645,0.169531847777811,0.419862643783156,0.23362373674183,unlinked,additive,0.7,0.3,esize0.1,noss,nons
84,0.711,0.301,0.504,0.114415105324999,0.0966215001214237,0.112866184086307,0.160921385829816,0.321001661532969,0.223940841441085,unlinked,additive,0.7,0.3,esize0.1,noss,nons
85,0.699,0.289,0.476,0.0933995149224829,0.108932669712131,0.106061206818689,0.133618762406986,0.376929652983153,0.222817661383801,unlinked,additive,0.7,0.3,esize0.1,noss,nons
86,0.704,0.296,0.478,0.10093440990089,0.118166261285201,0.0990567761334841,0.143372741336491,0.399210342179734,0.20723174923323,unlinked,additive,0.7,0.3,esize0.1,noss,nons
87,0.7,0.309,0.489,0.104001569846865,0.0924110162175882,0.106565108966207,0.148573671209806,0.299064777403198,0.217924558213102,unlinked,additive,0.7,0.3,esize0.1,noss,nons
88,0.684,0.304,0.554,0.0949973146774074,0.11773370158878,0.121150943126367,0.138884962978666,0.387281913120987,0.218684012863478,unlinked,additive,0.7,0.3,esize0.1,noss,nons
89,0.69,0.289,0.511,0.0880630571852711,0.0959857557459566,0.0876507447841973,0.127627619109089,0.332130642719573,0.171527876290014,unlinked,additive,0.7,0.3,esize0.1,noss,nons
90,0.681,0.301,0.482,0.097357955137582,0.103258146884201,0.111465195446464,0.142963223403204,0.343050321874421,0.23125559221258,unlinked,additive,0.7,0.3,esize0.1,noss,nons
91,0.733,0.302,0.532,0.110937562877246,0.115599590423679,0.0978128158207068,0.151347289054906,0.382780100740661,0.183858676354712,unlinked,additive,0.7,0.3,esize0.1,noss,nons
92,0.716,0.292,0.523,0.109935045757549,0.0944154950963332,0.0926976652503025,0.153540566700487,0.323340736631278,0.177242189771133,unlinked,additive,0.7,0.3,esize0.1,noss,nons
93,0.689,0.303,0.484,0.0882309122561419,0.0976300806773262,0.0841766849294642,0.128056476424009,0.322211487383915,0.173918770515422,unlinked,additive,0.7,0.3,esize0.1,noss,nons
94,0.717,0.268,0.497,0.0854818276427385,0.106311056886509,0.0871370021452261,0.119221516935479,0.396683048083988,0.175325960050757,unlinked,additive,0.7,0.3,esize0.1,noss,nons
95,0.699,0.312,0.502,0.104729973488676,0.0982292196438348,0.0891913787359312,0.149828288252755,0.314837242448188,0.177672069195082,unlinked,additive,0.7,0.3,esize0.1,noss,nons
96,0.722,0.29,0.518,0.100590095670194,0.0892142571199771,0.0918961259204308,0.139321462147083,0.307635369379231,0.17740564849504,unlinked,additive,0.7,0.3,esize0.1,noss,nons
97,0.685,0.289,0.534,0.10461298939912,0.0986076537990591,0.107589545050073,0.15271969255346,0.341202954322004,0.201478548782908,unlinked,additive,0.7,0.3,esize0.1,noss,nons
98,0.704,0.324,0.476,0.0957462633149488,0.107018976001875,0.0975412000863518,0.136003214936007,0.330305481487267,0.204918487576369,unlinked,additive,0.7,0.3,esize0.1,noss,nons
99,0.686,0.313,0.538,0.1040211909337,0.113303817685199,0.109525879897616,0.151634389116181,0.36199302774824,0.203579702411925,unlinked,additive,0.7,0.3,esize0.1,noss,nons
100,0.695,0.287,0.477,0.09596449173246,0.096261760479498,0.0904692979830783,0.138078405370446,0.335406830939017,0.18966309849702,unlinked,additive,0.7,0.3,esize0.1,noss,nons
