replicate,p1_mean,p2_mean,h_mean,p1_sd,p2_sd,h_sd,p1_cv,p2_cv,h_cv,linkage,gene_action,p1_af,p2_af,esize,ss,ns
16,0.782,0.209,0.522,0.100387006232919,0.10482736050385,0.0789988375011342,0.128372130732633,0.501566318200238,0.151338769159261,unlinked,additive,0.8,0.2,esize0.1,noss,nons
17,0.81,0.217,0.526,0.096890428330361,0.0760034907898637,0.0840553753334609,0.119617812753532,0.350246501335777,0.15980109378985,unlinked,additive,0.8,0.2,esize0.1,noss,nons
18,0.796,0.204,0.495,0.0919405309125948,0.115987332172482,0.0893571143085486,0.115503179538436,0.568565353786679,0.180519422845553,unlinked,additive,0.8,0.2,esize0.1,noss,nons
19,0.776,0.192,0.502,0.0916069688107509,0.0938735580339809,0.0897615889851715,0.118050217539627,0.488924781426984,0.178807946185601,unlinked,additive,0.8,0.2,esize0.1,noss,nons
20,0.796,0.218,0.5,0.0873884128124407,0.0951690225711227,0.0845154254728517,0.109784438206584,0.43655514940882,0.169030850945703,unlinked,additive,0.8,0.2,esize0.1,noss,nons
21,0.805,0.168,0.491,0.0852666884736666,0.0698102384164035,0.0786947084806669,0.105921352141201,0.415537133430973,0.160274355357774,unlinked,additive,0.8,0.2,esize0.1,noss,nons
22,0.785,0.213,0.503,0.0893571143085486,0.0873708960088413,0.0883002761915851,0.113830718864393,0.410192000041508,0.175547268770547,unlinked,additive,0.8,0.2,esize0.1,noss,nons
23,0.799,0.183,0.5,0.0883464885596271,0.0805656026262487,0.0868966075756889,0.110571324855603,0.440249194678955,0.173793215151378,unlinked,additive,0.8,0.2,esize0.1,noss,nons
24,0.783,0.168,0.467,0.0982551862888319,0.084972984902646,0.0945504940144014,0.125485550815877,0.505791576801464,0.202463584613279,unlinked,additive,0.8,0.2,esize0.1,noss,nons
25,0.807,0.191,0.475,0.0769375575067343,0.0924110162175882,0.0887843063904004,0.0953377416440325,0.483827310039729,0.186914329242948,unlinked,additive,0.8,0.2,esize0.1,noss,nons
26,0.799,0.223,0.501,0.0939441866433556,0.101624559140043,0.0976718788514245,0.117577204810207,0.455715511838759,0.194953850002843,unlinked,additive,0.8,0.2,esize0.1,noss,nons
27,0.814,0.195,0.501,0.0808374534331149,0.0964946863293307,0.0971481091017258,0.0993089108514925,0.494844545278619,0.19390840140065,unlinked,additive,0.8,0.2,esize0.1,noss,nons
28,0.801,0.214,0.487,0.091746100400919,0.0989949493661166,0.0902434349469279,0.114539451187165,0.462593221336994,0.185304794552213,unlinked,additive,0.8,0.2,esize0.1,noss,nons
29,0.788,0.208,0.502,0.0955969429961235,0.0944154950963332,0.102995938101005,0.121315917507771,0.453920649501602,0.205171191436266,unlinked,additive,0.8,0.2,esize0.1,noss,nons
30,0.804,0.211,0.514,0.0896933551562415,0.0840857191398474,0.0789212989539036,0.111558899448062,0.398510517250462,0.153543383178801,unlinked,additive,0.8,0.2,esize0.1,noss,nons
31,0.81,0.197,0.525,0.0925820099772551,0.0877205674809715,0.0904918532808566,0.114298777749698,0.445282068431327,0.172365434820679,unlinked,additive,0.8,0.2,esize0.1,noss,nons
32,0.81,0.196,0.481,0.0936776932043143,0.0962776596885385,0.0691714816781527,0.115651473091746,0.491212549431319,0.143807654216534,unlinked,additive,0.8,0.2,esize0.1,noss,nons
33,0.808,0.185,0.481,0.104178026591454,0.0803372991371571,0.0727660494955146,0.128933201227048,0.43425567101166,0.151280768181943,unlinked,additive,0.8,0.2,esize0.1,noss,nons
34,0.796,0.212,0.506,0.07682474091285,0.0811649869219531,0.087854239208696,0.096513493609108,0.382853711896005,0.173624978673312,unlinked,additive,0.8,0.2,esize0.1,noss,nons
35,0.796,0.184,0.48,0.0988918188564387,0.0835683760126267,0.102020406122041,0.124235953337235,0.454175956590362,0.212542512754252,unlinked,additive,0.8,0.2,esize0.1,noss,nons
36,0.783,0.198,0.526,0.0961556985692836,0.103490115864428,0.0846601850858803,0.122804212732163,0.522677352850645,0.160950922216502,unlinked,additive,0.8,0.2,esize0.1,noss,nons
37,0.797,0.201,0.506,0.0804388473516702,0.068875812525301,0.0753495256813748,0.100927035572987,0.342665733956721,0.148912106089674,unlinked,additive,0.8,0.2,esize0.1,noss,nons
38,0.795,0.202,0.49,0.0870432686210996,0.0795138288575757,0.0677630927178939,0.109488388202641,0.393632816126612,0.138292025954885,unlinked,additive,0.8,0.2,esize0.1,noss,nons
39,0.815,0.227,0.507,0.0870432686210996,0.110291820704374,0.0820713974884934,0.106801556590306,0.485867051561118,0.161876523645944,unlinked,additive,0.8,0.2,esize0.1,noss,nons
40,0.812,0.189,0.498,0.0872247858427071,0.09963709660768,0.0826598636656539,0.107419686998408,0.52718040533164,0.165983661979225,unlinked,additive,0.8,0.2,esize0.1,noss,nons
41,0.796,0.215,0.509,0.0994064014692274,0.0970219836229009,0.115480363203942,0.124882413906065,0.451265040106516,0.226876941461575,unlinked,additive,0.8,0.2,esize0.1,noss,nons
42,0.791,0.181,0.453,0.0786947084806669,0.083231911070263,0.0905820183083614,0.0994876213409189,0.459844812542889,0.199960305316471,unlinked,additive,0.8,0.2,esize0.1,noss,nons
43,0.806,0.205,0.521,0.084900902617735,0.0852666884736666,0.0948091530929587,0.105336107466172,0.415935065725203,0.181975341829095,unlinked,additive,0.8,0.2,esize0.1,noss,nons
44,0.795,0.177,0.482,0.0921677707183138,0.0679210225638752,0.0780894306783797,0.115934302790332,0.383734590756357,0.162011266967593,unlinked,additive,0.8,0.2,esize0.1,noss,nons
45,0.787,0.182,0.478,0.0902434349469279,0.0774333156163866,0.0757008074256673,0.114667642880467,0.425457778112014,0.158369890011856,unlinked,additive,0.8,0.2,esize0.1,noss,nons
46,0.775,0.2,0.483,0.083452296039628,0.0782460796435951,0.0987730856507966,0.107680381986617,0.391230398217976,0.204499142134154,unlinked,additive,0.8,0.2,esize0.1,noss,nons
47,0.769,0.185,0.485,0.0908519764928263,0.0876274581884664,0.0910539198855854,0.118143012344377,0.473661936153872,0.187740041001207,unlinked,additive,0.8,0.2,esize0.1,noss,nons
48,0.812,0.195,0.491,0.0977084375860662,0.0858629662869379,0.0873007936471861,0.12033058816018,0.440322904035579,0.177802023721357,unlinked,additive,0.8,0.2,esize0.1,noss,nons
49,0.794,0.196,0.466,0.101840210974981,0.0978545359402498,0.090034007180507,0.128262230447079,0.499257836429846,0.193206023992504,unlinked,additive,0.8,0.2,esize0.1,noss,nons
50,0.829,0.182,0.498,0.0969378088029134,0.0907789420875272,0.0850929863533453,0.116933424370221,0.498785396085314,0.170869450508726,unlinked,additive,0.8,0.2,esize0.1,noss,nons
51,0.793,0.197,0.492,0.0801847356841356,0.0894484231731519,0.0938735580339809,0.101115681821104,0.454052909508385,0.190799914703213,unlinked,additive,0.8,0.2,esize0.1,noss,nons
52,0.797,0.217,0.488,0.0922562978327004,0.0956236244398862,0.0830293776384022,0.11575445148394,0.440661863778278,0.170142167291808,unlinked,additive,0.8,0.2,esize0.1,noss,nons
53,0.795,0.173,0.471,0.0809698860625331,0.0876041654027842,0.0909642226148191,0.101848913286205,0.506382458975631,0.19312998432021,unlinked,additive,0.8,0.2,esize0.1,noss,nons
54,0.804,0.186,0.51,0.0930437685024788,0.10881551510024,0.0880630571852711,0.115726080226964,0.58502965107656,0.17267266114759,unlinked,additive,0.8,0.2,esize0.1,noss,nons
55,0.789,0.189,0.492,0.10014784988573,0.0893799502696443,0.0905538513813742,0.126930101249341,0.472909789786478,0.184052543458078,unlinked,additive,0.8,0.2,esize0.1,noss,nons
56,0.796,0.187,0.506,0.0885483840989242,0.0913671668799765,0.0718842607166236,0.111241688566488,0.488594475293992,0.142063756356964,unlinked,additive,0.8,0.2,esize0.1,noss,nons
57,0.793,0.201,0.497,0.0839156525011507,0.096092005231381,0.0996985251564302,0.105820494957315,0.478069677768065,0.20060065423829,unlinked,additive,0.8,0.2,esize0.1,noss,nons
58,0.798,0.176,0.477,0.0801529150806031,0.0701601666160496,0.077729252760424,0.10044224947444,0.398637310318464,0.162954408302776,unlinked,additive,0.8,0.2,esize0.1,noss,nons
59,0.789,0.204,0.482,0.101161620535595,0.0896933551562415,0.107266595214818,0.128214981667421,0.439673309589419,0.222544803350245,unlinked,additive,0.8,0.2,esize0.1,noss,nons
60,0.808,0.185,0.501,0.0859283042389861,0.083452296039628,0.0792116771437038,0.106346911186864,0.451093492106097,0.158107140007393,unlinked,additive,0.8,0.2,esize0.1,noss,nons
61,0.809,0.216,0.485,0.0843280765213812,0.0785324578679129,0.0757614408414158,0.104237424624699,0.36357619383293,0.156209156374053,unlinked,additive,0.8,0.2,esize0.1,noss,nons
62,0.813,0.207,0.48,0.0924772448569189,0.0808185167709803,0.0845154254728517,0.113748148655497,0.390427617251113,0.176073803068441,unlinked,additive,0.8,0.2,esize0.1,noss,nons
63,0.776,0.19,0.485,0.0932628499654255,0.0832993127835043,0.0938137538325978,0.120184085006992,0.438417435702654,0.193430420273398,unlinked,additive,0.8,0.2,esize0.1,noss,nons
64,0.8,0.22,0.524,0.0936776932043143,0.0952976004580452,0.0887785596473677,0.117097116505393,0.433170911172933,0.169424732151465,unlinked,additive,0.8,0.2,esize0.1,noss,nons
65,0.794,0.188,0.5,0.0890081399625441,0.0917850194526229,0.0857142857142857,0.112100931942751,0.488218188577781,0.171428571428571,unlinked,additive,0.8,0.2,esize0.1,noss,nons
66,0.786,0.229,0.513,0.0863311138842179,0.0974627087240896,0.0879529094783924,0.109836022753458,0.425601348140129,0.171448166624547,unlinked,additive,0.8,0.2,esize0.1,noss,nons
67,0.777,0.196,0.485,0.0970009467658403,0.0896933551562415,0.0803372991371571,0.12484034332798,0.457619158960416,0.165643915746716,unlinked,additive,0.8,0.2,esize0.1,noss,nons
68,0.788,0.187,0.503,0.0928901040400506,0.0924772448569189,0.106622546147327,0.11788084269042,0.494530721159994,0.211973252777985,unlinked,additive,0.8,0.2,esize0.1,noss,nons
69,0.829,0.189,0.503,0.0814974645905863,0.0751121610306472,0.0823196854479225,0.0983081599403937,0.397418841431996,0.163657426337818,unlinked,additive,0.8,0.2,esize0.1,noss,nons
70,0.801,0.213,0.502,0.0829863524555547,0.0794175223558558,0.112013118765215,0.103603436274101,0.372852217633126,0.223133702719552,unlinked,additive,0.8,0.2,esize0.1,noss,nons
71,0.816,0.201,0.531,0.0933721979335325,0.0860054578239672,0.110605937767318,0.114426713153839,0.427887849870484,0.208297434590052,unlinked,additive,0.8,0.2,esize0.1,noss,nons
72,0.815,0.203,0.515,0.0954313515420528,0.0939007291706274,0.10412414097938,0.117093682873684,0.462565168328214,0.202182798018214,unlinked,additive,0.8,0.2,esize0.1,noss,nons
73,0.789,0.193,0.497,0.0784349463971674,0.0947660922740722,0.0877205674809715,0.0994105784501488,0.491016022145452,0.176500135776603,unlinked,additive,0.8,0.2,esize0.1,noss,nons
74,0.803,0.195,0.49,0.109455983138876,0.0904918532808566,0.0755928946018455,0.136308820845425,0.464060786055675,0.154271213473154,unlinked,additive,0.8,0.2,esize0.1,noss,nons
75,0.799,0.202,0.494,0.0871838311165738,0.0807869458034211,0.0854997314711143,0.109116184125875,0.399935375264461,0.173076379496183,unlinked,additive,0.8,0.2,esize0.1,noss,nons
76,0.812,0.198,0.487,0.0971848648668283,0.0886174995386904,0.0787724700692845,0.119685794170971,0.447563128983285,0.161750451887648,unlinked,additive,0.8,0.2,esize0.1,noss,nons
77,0.803,0.208,0.501,0.0894484231731519,0.0871077212538637,0.0894940426702771,0.111392805944149,0.418787121412806,0.178630823693168,unlinked,additive,0.8,0.2,esize0.1,noss,nons
78,0.792,0.203,0.461,0.0954901426689623,0.0944425103176638,0.0921899104665838,0.12056836195576,0.465234040973713,0.199978113810377,unlinked,additive,0.8,0.2,esize0.1,noss,nons
79,0.809,0.206,0.492,0.0873007936471861,0.10032599923474,0.0876914814469875,0.107911982258574,0.487019413760872,0.178234718388186,unlinked,additive,0.8,0.2,esize0.1,noss,nons
80,0.789,0.191,0.523,0.0846903121944407,0.1072332951645,0.0834278375701579,0.107338798725527,0.561430864735601,0.159517853862635,unlinked,additive,0.8,0.2,esize0.1,noss,nons
81,0.796,0.211,0.491,0.100427656976125,0.0809950867746473,0.0873007936471861,0.126165398211213,0.383862970495959,0.177802023721357,unlinked,additive,0.8,0.2,esize0.1,noss,nons
82,0.788,0.204,0.483,0.0811649869219531,0.0838122293935579,0.074648837764508,0.103001252439027,0.410844261733127,0.154552459139768,unlinked,additive,0.8,0.2,esize0.1,noss,nons
83,0.786,0.186,0.504,0.0892371296385224,0.0979587585024787,0.0983745445753533,0.113533243814914,0.52665999194881,0.195187588443161,unlinked,additive,0.8,0.2,esize0.1,noss,nons
84,0.82,0.196,0.493,0.104490991702341,0.0832012558774916,0.0874876084520149,0.127428038661392,0.42449620345659,0.177459652032485,unlinked,additive,0.8,0.2,esize0.1,noss,nons
85,0.814,0.223,0.507,0.074258236676383,0.0943344030130934,0.0721463931240941,0.0912263349832715,0.423024228758267,0.142300578154032,unlinked,additive,0.8,0.2,esize0.1,noss,nons
86,0.804,0.182,0.477,0.101438631291867,0.0946314009238811,0.0887613171858746,0.126167451855556,0.519952752329017,0.186082425966194,unlinked,additive,0.8,0.2,esize0.1,noss,nons
87,0.783,0.205,0.505,0.0842796607995654,0.0846662113652121,0.0985869552988733,0.107636859258704,0.413005909098596,0.195221693661135,unlinked,additive,0.8,0.2,esize0.1,noss,nons
88,0.805,0.189,0.507,0.0840614449709987,0.0943776607950359,0.0897900044434746,0.104424155243477,0.499352702619238,0.177100600480226,unlinked,additive,0.8,0.2,esize0.1,noss,nons
89,0.812,0.205,0.504,0.0889622712968015,0.0770965469461532,0.0774860092704035,0.109559447409854,0.376080716810504,0.153742081885721,unlinked,additive,0.8,0.2,esize0.1,noss,nons
90,0.808,0.207,0.486,0.0911155355377256,0.0897900044434746,0.0762915995589639,0.112766751903126,0.43376813740809,0.156978599915564,unlinked,additive,0.8,0.2,esize0.1,noss,nons
91,0.819,0.206,0.499,0.0885771887527875,0.087854239208696,0.0860054578239672,0.108152855620009,0.426476889362602,0.172355626901738,unlinked,additive,0.8,0.2,esize0.1,noss,nons
92,0.793,0.192,0.52,0.0984626729232133,0.0905538513813742,0.0755928946018454,0.124164783005313,0.471634642611324,0.145370951157395,unlinked,additive,0.8,0.2,esize0.1,noss,nons
93,0.805,0.207,0.498,0.081597568991399,0.0931369410916977,0.085690472882679,0.101363439740868,0.449936913486462,0.172069222655982,unlinked,additive,0.8,0.2,esize0.1,noss,nons
94,0.816,0.19,0.539,0.0976457570893432,0.0735402152927643,0.0888072896437987,0.119663918001646,0.387053764698759,0.164763060563634,unlinked,additive,0.8,0.2,esize0.1,noss,nons
95,0.784,0.207,0.498,0.0829556065197599,0.0892199757993279,0.104471458850184,0.105810722601735,0.431014375842164,0.209782045883904,unlinked,additive,0.8,0.2,esize0.1,noss,nons
96,0.793,0.205,0.515,0.0968956939714252,0.106545956358402,0.107499406737803,0.122188769194735,0.51973637248001,0.208736712112239,unlinked,additive,0.8,0.2,esize0.1,noss,nons
97,0.809,0.206,0.504,0.096727051278221,0.078010988237006,0.0952119011597236,0.11956372222277,0.378694117655369,0.188912502301039,unlinked,additive,0.8,0.2,esize0.1,noss,nons
98,0.826,0.192,0.492,0.108439769796276,0.0859283042389861,0.0853324829889605,0.131283014281206,0.447543251244719,0.173440006075123,unlinked,additive,0.8,0.2,esize0.1,noss,nons
99,0.8,0.218,0.497,0.0863074712399612,0.0978128158207068,0.108519724530819,0.107884339049952,0.448682641379389,0.218349546339677,unlinked,additive,0.8,0.2,esize0.1,noss,nons
100,0.783,0.209,0.501,0.0884157618231925,0.0929614798435023,0.0817474957489493,0.112919236044946,0.444791769586135,0.16316865418952,unlinked,additive,0.8,0.2,esize0.1,noss,nons
